,0
402,1.3987838
403,2.064241
404,1.6730953
405,1.5034657
406,1.2201381
407,2.2405457
408,1.4442439
409,2.3070998
410,1.4620993
411,1.5777514
412,1.3897723
413,1.3083644
414,2.4363
415,1.4641589
416,1.6499124
417,1.2555633
418,1.4764925
419,1.8019425
420,1.8087375
421,1.6763899
422,2.0907664
423,1.6865062
424,1.3647952
425,1.9830849
426,1.8201009
427,0.8638245
428,1.4953973
429,1.5601758
430,1.157584
431,1.6985002
432,1.6395824
433,1.4023138
434,1.9019613
435,1.3451691
436,1.9717412
437,1.3065577
438,2.4198484
439,2.8431244
440,1.6048206
441,1.598094
442,1.1137434
443,1.7724495
444,1.7532494
445,1.3575051
446,1.2342707
447,1.833678
448,1.3080049
449,1.5785586
450,1.7512295
451,1.9122837
452,1.6724126
453,2.2643268
454,1.4292332
455,1.4812235
456,1.4423221
457,1.3020136
458,1.8954048
459,1.5865676
460,2.5221243
461,1.3323357
462,1.9346364
463,1.4607573
464,1.2027988
465,1.5853152
466,1.6433582
467,2.375792
468,2.100083
469,1.512928
470,2.1356032
471,1.2021861
472,2.5257936
473,1.1909566
474,2.6040094
475,2.0490057
476,1.3072907
477,1.2885385
478,1.6550807
479,1.6321537
480,1.0492966
481,1.4405615
482,1.2380567
483,1.3182414
484,2.82153
485,1.143533
486,2.3893282
487,1.1430886
488,1.7182117
489,1.2726183
490,1.851531
491,1.0980381
492,1.3347785
493,2.0502267
494,1.4029909
495,1.1769578
496,1.5062311
497,1.5080516
498,2.2525864
499,1.2612958
500,1.4451234
501,2.5074265
502,1.8127255
503,1.1658167
504,1.3661665
505,1.6425177
506,1.2205415
507,3.2934966
508,1.6076269
509,1.3658489
510,1.742645
511,1.3807809
512,2.1847067
513,1.1153165
514,1.1090813
515,1.3029869
516,0.7479549
517,2.0209508
518,2.766516
519,2.452415
520,1.8129836
521,1.1439652
522,1.1674838
523,1.5825673
524,1.980349
525,1.7333881
526,1.9925833
527,1.2767636
528,2.1778517
529,2.4771805
530,2.337263
531,1.2474744
532,1.687243
533,1.7135359
534,1.4325763
535,2.2206593
536,1.5993218
537,0.91998565
538,1.2767689
539,1.3426623
540,1.3722156
541,1.4765766
542,2.5929255
543,1.174245
544,3.8025904
545,1.5133173
546,2.737921
547,0.93296087
548,1.6020188
549,2.3172479
550,2.0666475
551,1.5124955
552,1.8042903
553,1.800235
554,1.2643619
555,1.5717691
556,1.5993015
557,1.813707
558,1.566962
559,1.6149178
560,1.4164941
561,1.4217689
562,1.18514
563,1.4139283
564,1.0527775
565,1.6721253
566,1.576941
567,1.1815921
568,1.4639378
569,1.7414465
570,1.7573577
571,1.2717397
572,2.3887107
573,1.265544
574,1.7751145
575,2.7834196
576,1.7490437
577,2.1044712
578,1.2747309
579,2.7095518
580,2.3257697
581,1.2765832
582,1.2671295
583,2.9291916
584,1.3810458
585,1.3090229
586,1.3902481
587,1.0456686
588,1.4692307
589,1.1616721
590,1.5760162
591,1.6673229
592,1.3151731
593,1.1770511
594,1.4471961
595,1.0225408
596,1.2410114
597,1.5139861
598,1.801061
599,1.1187484
600,1.105313
601,1.3299711
602,1.3820412
603,1.73837
604,1.2433013
605,1.0830302
606,1.5440284
607,1.4385328
608,1.5983772
609,1.8828819
610,2.223774
611,1.4476728
612,1.2488661
613,2.2763424
614,1.1613913
615,2.6348333
616,1.3547205
617,2.5857923
618,1.6674378
619,2.3521786
620,1.8626065
621,0.98271245
622,1.2291286
623,2.2490714
624,1.4556699
625,1.6163135
626,1.7994184
627,3.220162
628,1.7557707
629,1.4887974
630,1.5393041
631,2.0896096
632,1.5851216
633,1.3637867
634,2.750374
635,0.87535214
636,2.1764798
637,1.4239811
638,1.863173
639,1.6967978
640,2.2998495
641,1.3198392
642,1.1425655
643,1.5144119
644,2.7286718
645,1.8383055
646,1.8331959
647,1.6172397
648,1.596796
649,1.525665
650,1.4186649
651,1.7424927
652,1.6317959
653,2.0896928
654,3.2885926
655,1.5446651
656,2.342649
657,1.5392756
658,2.3486435
659,1.0820374
660,1.6055822
661,1.5895478
662,1.7257268
663,1.3705204
664,1.3516486
665,1.7425637
666,1.4529026
667,1.2492566
668,1.1395257
669,1.2733804
670,1.1772854
671,1.608186
672,1.2533014
673,1.9099495
674,1.9016685
675,1.3800948
676,1.3712673
677,1.2185501
678,2.6906638
679,1.2537078
680,1.8881028
681,1.3778694
682,2.040305
683,1.6220927
684,1.6178282
685,1.7371274
686,2.0916371
687,1.2146199
688,1.2573512
689,2.0724733
690,1.4214866
691,1.6597037
692,1.2451389
693,0.88500166
694,1.0976827
695,1.7731903
696,1.2813762
697,2.2112312
698,1.6240819
699,1.9660062
700,1.3378916
701,1.5971928
702,1.3431785
703,1.3268607
704,1.1125658
705,2.0477479
706,1.3024473
707,1.7726068
708,1.0468607
709,1.4376903
710,1.6240673
711,1.8400049
712,1.5340161
713,1.5948148
714,1.3032222
715,1.3162472
716,1.2725327
717,1.276269
718,1.677248
719,1.6960589
720,2.3237274
721,1.2882719
722,1.4585484
723,1.220657
724,1.4230005
725,1.104803
726,1.7213469
727,1.9096768
728,1.0472457
729,1.590686
730,3.3543386
731,1.9678397
732,1.8445184
733,1.5109607
734,2.0007303
735,1.3588803
736,1.5598083
737,1.4119093
738,2.2669606
739,2.2592826
740,1.2506113
741,1.2002889
742,1.569026
743,1.3882129
744,1.33907
745,1.5085994
746,1.7925878
747,1.7648399
748,1.9537575
749,2.4475102
750,1.1314894
751,1.1326541
752,2.2944655
753,1.1157235
754,2.251449
755,1.0889392
756,2.1221228
757,1.8248066
758,1.1978025
759,2.0326562
760,1.2074962
761,1.8652859
762,1.416801
763,0.9966408
764,1.5786338
765,1.5307175
766,1.4719633
767,2.116069
768,1.3388009
769,1.836534
770,1.4483064
771,2.3764224
772,2.1348052
773,1.5566548
774,1.9129767
775,1.0381477
776,2.2235518
777,2.0029368
778,1.8583698
779,2.8929002
780,2.7125359
781,1.8587973
782,2.1885576
783,1.312804
784,1.7734686
785,1.9142087
786,1.0418214
787,1.6303415
788,1.4561889
789,1.7577258
790,2.0422256
791,1.3717005
792,1.3510938
793,1.3904479
794,1.3934
795,2.3448105
796,2.3721075
797,1.7153771
798,1.264397
799,1.8984605
800,1.7876885
801,1.3852878
802,1.3919717
803,1.6153653
804,1.608652
805,1.0090815
806,2.0429442
807,1.8596957
808,2.0334637
809,2.2030723
810,0.9322196
811,1.9482496
812,1.9072008
813,2.047276
814,1.8957617
815,1.2844737
816,1.6618834
817,1.4750172
818,1.6116126
819,2.1630416
820,1.5746206
821,2.067195
822,1.4092882
823,1.3840319
824,1.8694956
825,1.6001709
826,1.5087521
827,1.9369749
828,1.3256329
829,1.7375216
830,1.4675319
831,1.7342374
832,2.4182224
833,2.2413588
834,2.0991461
835,2.8820977
836,1.6541679
837,2.0808406
838,1.6091219
839,1.658895
840,1.430762
841,1.5613651
842,1.4935097
843,1.1964949
844,1.622429
845,1.7378837
846,1.2429228
847,1.7668195
848,1.2285411
849,1.840873
850,2.2677162
851,1.6007934
852,2.036122
853,1.3758857
854,1.9582461
855,1.7508997
856,2.1156516
857,1.4734066
858,1.5618594
859,1.6266415
860,1.526728
861,1.8014799
862,2.1538954
863,1.8731599
864,1.5459547
865,1.2670984
866,1.8326283
867,1.716394
868,1.0694275
869,0.91706985
870,1.7949175
871,2.056673
872,1.6976292
873,1.2523875
874,2.011045
875,1.5740108
876,1.037531
877,1.2694947
878,1.4063908
879,2.7590532
880,2.7952876
881,1.732136
882,1.7612603
883,1.254452
884,1.2311556
885,1.7790215
886,1.9685619
887,2.0895505
888,1.0476507
889,2.1857266
890,1.7959288
891,1.5891583
892,2.0336127
893,1.7722566
894,1.5975404
895,1.7838416
896,2.1207547
897,2.2315254
898,1.2423251
899,1.5208029
900,1.7472601
901,1.7411568
902,1.7723923
903,1.0781238
904,1.2405425
905,1.2338839
906,2.958521
907,1.8623857
908,1.3506328
909,1.5133116
910,1.8713816
911,2.1501462
912,3.0899086
913,1.7971063
914,1.675664
915,1.3080451
916,1.1272994
917,1.4672092
918,2.5638132
919,1.9369617
920,1.9329787
921,2.3094049
922,2.2749527
923,1.3119949
924,2.0095189
925,1.3912307
926,1.8351154
927,1.5157571
928,1.7111194
929,2.159874
930,1.3129811
931,1.0312772
932,1.545259
933,1.610877
934,2.079945
935,1.3322854
936,1.0981071
937,2.100122
938,1.4049203
939,2.194802
940,2.473962
941,1.3651781
942,2.560808
943,2.3332672
944,1.4372094
945,2.0428534
946,1.9713471
947,2.7910075
948,1.4119259
949,1.496777
950,1.3467469
951,19.769033
952,2.335208
953,2.107005
954,1.2968222
955,1.927401
956,1.5180227
957,1.5641148
958,1.6625547
959,2.7220829
960,2.246593
961,1.8086412
962,3.5257092
963,2.0441127
964,1.3207111
965,1.6964688
966,1.2434638
967,2.5168781
968,1.3967193
969,1.97779
970,1.2582645
971,1.8645275
972,1.3954653
973,1.6806697
974,1.8406347
975,1.3528467
976,2.2549772
977,25.498793
978,1.6151124
979,1.7882204
980,1.6683626
981,2.5747619
982,1.7319133
983,1.4482229
984,1.7526183
985,1.6953404
986,1.4752307
987,1.4402834
988,1.1386769
989,2.2549226
990,1.7723539
991,2.2303894
992,2.4133239
993,3.2021103
994,1.3351772
995,2.1350808
996,1.2113367
997,1.660719
998,2.878697
999,2.0192363
1000,1.3446491
1001,1.2233565
1002,2.6009212
1003,2.190843
1004,1.470757
1005,1.6562552
1006,1.550127
1007,1.1230534
1008,1.5930648
1009,2.968434
1010,1.9383469
1011,2.2528996
1012,0.91992605
1013,0.8431235
1014,2.0006826
1015,3.0928445
1016,2.1447408
1017,1.6509806
1018,1.2777159
1019,2.0054867
1020,1.1396682
1021,1.812221
1022,2.023209
1023,1.4173257
1024,3.7346375
1025,2.2112803
1026,1.355934
1027,1.7199512
1028,1.0954931
1029,3.0280845
1030,1.829986
1031,1.9865816
1032,1.3514633
1033,2.1249635
1034,1.6753697
1035,2.0167992
1036,1.1674459
1037,1.9010122
1038,1.8084431
1039,1.1102586
1040,1.458698
1041,1.862701
1042,1.53348
1043,1.225491
1044,1.206436
1045,1.2700474
1046,1.3094393
1047,2.0291042
1048,1.7627513
1049,1.2845982
1050,2.4441936
1051,2.0135703
1052,1.3809075
1053,1.9162613
1054,1.8617871
1055,1.4433949
1056,2.3097758
1057,1.5340614
1058,2.3901973
1059,2.2120051
1060,1.3232107
1061,1.3440684
1062,1.7069006
1063,1.0021937
1064,1.8224028
1065,1.3898641
1066,1.4761225
1067,1.1802845
1068,1.4530375
1069,1.2003403
1070,0.8389987
1071,1.426278
1072,1.5941063
1073,1.1335543
1074,1.9433528
1075,1.478038
1076,1.7491219
1077,2.3606822
1078,1.7269466
1079,1.7416012
1080,0.90817726
1081,1.5861971
1082,1.9652132
1083,1.8089167
1084,1.4550836
1085,1.1177496
1086,3.643169
1087,1.84736
1088,2.869551
1089,1.1083429
1090,1.3476043
1091,0.9342933
1092,1.1265448
1093,1.4617449
1094,2.0475302
1095,1.4078957
1096,1.914456
1097,1.9400711
1098,1.276454
1099,1.4514425
1100,2.057526
1101,1.1550143
1102,1.4376359
1103,1.3810205
1104,1.2701874
1105,1.1982504
1106,2.2783322
1107,1.9842954
1108,2.4173853
1109,1.2896707
1110,0.98660314
1111,1.3575661
1112,1.6826985
1113,1.6732063
1114,1.7775
1115,1.8243926
1116,2.0420098
1117,1.55461
1118,1.3090489
1119,2.6448727
1120,1.6313059
1121,2.3426666
1122,2.2016249
1123,2.185944
1124,2.2052166
1125,2.1131048
1126,4.2884846
1127,1.7025263
1128,1.8197435
1129,1.5102158
1130,1.9684693
1131,1.2680709
1132,1.1896081
1133,1.5194871
1134,1.6563544
1135,3.2784386
1136,1.8284557
1137,1.677489
1138,2.4413307
1139,1.5602722
1140,1.5184972
1141,2.2257078
1142,2.0838466
1143,1.5992839
1144,1.9183365
1145,1.1750379
1146,0.9531312
1147,1.9464983
1148,1.0611982
1149,1.659534
1150,2.2477365
1151,2.2778468
1152,1.4036043
1153,2.7417345
1154,1.2843895
1155,1.5919676
1156,1.2885482
1157,1.1782928
1158,1.291538
1159,2.5687778
1160,1.618916
1161,1.9238267
1162,1.6856605
1163,0.8352152
1164,1.3915076
1165,1.4237994
1166,1.7118087
1167,1.7069249
1168,1.92558
1169,1.5467174
1170,1.4224116
1171,1.5468167
1172,1.2010561
1173,0.89015365
1174,1.91995
1175,2.7018943
1176,1.9158654
1177,2.2121787
1178,1.4377503
1179,2.0150092
1180,2.0908904
1181,1.9611425
1182,1.7878165
1183,1.1997468
1184,1.7611147
1185,2.1681738
1186,1.0131087
1187,2.6738641
1188,2.5968263
1189,2.0357165
1190,1.599994
1191,1.4801767
1192,2.3147278
1193,1.5354466
1194,0.96663356
1195,2.4113016
1196,1.7492988
1197,1.4859073
1198,1.4956863
1199,1.8421458
1200,1.9637105
1201,2.0493536
1202,1.3919625
1203,2.3838825
1204,19.368166
1205,1.2812855
1206,2.0433815
1207,2.6004014
1208,1.6132679
1209,2.5328355
1210,2.6809573
1211,2.1922855
1212,1.2511435
1213,1.2183065
1214,1.8327699
1215,1.4998517
1216,1.2203386
1217,2.81916
1218,1.5010228
1219,1.6931162
1220,1.9516343
1221,1.7780634
1222,1.5273933
1223,1.7540592
1224,1.8514009
1225,1.6201408
1226,2.496642
1227,1.6406705
1228,2.8273442
1229,1.4878519
1230,1.8330448
1231,1.2055776
1232,1.6713045
1233,1.1372334
1234,2.248238
1235,3.7803311
1236,2.2489686
1237,1.5890777
1238,1.3716424
1239,1.3582118
1240,2.0144951
1241,1.1628479
1242,1.9202316
1243,1.4141979
1244,1.5102718
1245,1.6965783
1246,1.0009055
1247,1.2075135
1248,2.1397333
1249,1.3930888
1250,1.8418353
1251,2.6246996
1252,1.2816806
1253,1.568944
1254,1.4877824
1255,1.5201757
1256,2.121675
1257,3.090117
1258,1.6484581
1259,1.3691179
1260,1.4986837
1261,1.5794919
1262,1.3080997
1263,1.3986635
1264,1.189254
1265,1.0913649
1266,1.1354245
1267,2.6633763
1268,1.6325054
1269,1.6320275
1270,3.0687623
1271,1.3625109
1272,1.7877271
1273,1.773748
1274,1.2749767
1275,1.8758436
1276,1.4879105
1277,2.1232219
1278,1.5425084
1279,1.27328
1280,2.6938438
1281,3.7360995
1282,2.135302
1283,2.2563746
1284,1.8039944
1285,1.8983831
1286,1.9817154
1287,1.1420137
1288,1.8942759
1289,1.4831243
1290,1.6715865
1291,2.0200777
1292,2.9618025
1293,2.4805906
1294,1.9065841
1295,0.8689966
1296,1.7211001
1297,1.1087421
1298,1.7856064
1299,1.4450572
1300,2.4921837
1301,1.3018756
1302,0.96265507
1303,2.8838696
1304,1.5039692
1305,1.6781421
1306,1.0879532
1307,2.3587587
1308,3.326464
1309,1.3312324
1310,1.3709936
1311,1.4900978
1312,1.0306206
1313,1.0257325
1314,1.0379992
1315,0.8570836
1316,2.3844156
1317,1.7556264
1318,2.2353728
1319,1.3683432
1320,1.3349302
1321,1.3409367
1322,1.0809106
1323,1.5110881
1324,1.3054795
1325,1.65487
1326,1.1339468
1327,1.4252682
1328,1.892622
1329,1.8092965
1330,2.0822272
1331,1.4503853
1332,1.9845016
1333,1.1259769
1334,1.4757178
1335,2.2123823
1336,1.476073
1337,1.6695282
1338,1.6077951
1339,1.4990859
1340,1.1666932
1341,1.8160605
1342,1.3378212
1343,2.5705292
1344,1.3309671
1345,1.5676332
1346,1.229644
1347,1.5574585
1348,0.7925235
1349,1.1155622
1350,1.8737228
1351,1.4828948
1352,0.8680881
1353,1.8187373
1354,1.1561389
1355,2.700543
1356,1.0559756
1357,1.7859402
1358,2.3589725
1359,2.1129694
1360,1.8984494
1361,1.6415324
1362,1.7265146
1363,1.079004
1364,1.2930744
1365,1.3834293
1366,1.2998781
1367,3.4545243
1368,1.8696886
1369,1.9559686
1370,1.9378666
1371,2.357112
1372,1.978748
1373,2.4770164
1374,1.6690996
1375,1.2778172
1376,2.2202456
1377,1.343061
1378,2.2383993
1379,1.2276207
1380,2.1272535
1381,1.3721559
1382,1.4776231
1383,1.5069487
1384,0.99251914
1385,1.2350649
1386,1.4614434
1387,1.7829443
1388,1.3852105
1389,1.7762346
1390,2.0055618
1391,2.7001188
1392,2.1381001
1393,1.6129436
1394,1.6561983
1395,2.4310842
1396,1.6132702
1397,1.6975756
1398,2.2146091
1399,1.532091
1400,1.0584145
1401,1.1637695
1402,1.5855541
1403,1.3118074
1404,1.5055456
1405,1.6906763
1406,2.459927
1407,2.3444579
1408,1.6738404
1409,2.025271
1410,1.3189898
1411,1.161235
1412,1.1662173
1413,1.5784132
1414,2.2173455
1415,1.7912028
1416,1.5839396
1417,1.7915525
1418,1.2628467
1419,1.4958704
1420,2.207782
1421,3.6849766
1422,1.4544232
1423,1.4561607
1424,2.3460987
1425,2.0771887
1426,1.124909
1427,1.5650764
1428,1.5319121
1429,0.8617807
1430,2.2444165
1431,1.5977769
1432,2.3479977
1433,1.7686076
1434,1.0001907
1435,1.2607844
1436,1.1987408
1437,1.806929
1438,2.3873587
1439,1.3895504
1440,1.417695
1441,2.3805299
1442,2.2907538
1443,2.4178443
1444,1.1314147
1445,1.6231794
1446,1.8634253
1447,1.5727413
1448,1.78121
1449,1.0333667
1450,1.4621863
1451,1.336578
1452,1.2705295
1453,1.1629515
1454,1.3167735
1455,1.7494597
1456,1.8058407
1457,2.7665377
1458,1.1559241
1459,1.3846933
1460,1.3732444
1461,2.4582324
1462,2.403996
1463,1.7039169
1464,1.6276103
1465,1.9290509
1466,1.2665166
1467,1.6132424
1468,2.1486926
1469,3.033572
1470,1.2161863
1471,1.7834857
1472,1.5784628
1473,1.8082517
1474,1.6382703
1475,2.0747643
1476,2.0725248
1477,1.5562618
1478,1.4303397
1479,2.4846969
1480,1.8052737
1481,1.6235626
1482,1.6608138
1483,1.0981736
1484,1.721426
1485,1.4898665
1486,2.1333926
1487,2.224666
1488,1.8168466
1489,1.3410323
1490,1.4709702
1491,1.375317
1492,2.304603
1493,1.4586608
1494,1.4514763
1495,1.1476839
1496,2.2788386
1497,1.4594346
1498,1.2296999
1499,2.309554
1500,2.1220522
1501,1.2630856
1502,1.8945744
1503,2.3709197
1504,1.5496402
1505,1.6034434
1506,1.9710479
1507,1.3205714
1508,1.1478035
1509,1.5660251
1510,1.3834906
1511,1.6512104
1512,1.6640289
1513,1.8471208
1514,1.3994014
1515,2.2656732
1516,2.0592828
1517,1.6659985
1518,1.885507
1519,2.1618686
1520,1.4236155
1521,1.377295
1522,1.6251918
1523,1.7565267
1524,2.1422548
1525,1.4974322
1526,1.6845258
1527,2.3979423
1528,1.8509974
1529,1.3451107
1530,1.8119792
1531,1.8042772
1532,1.0904783
1533,1.3636062
1534,2.2016854
1535,1.4105997
1536,2.5527468
1537,1.2839239
1538,1.0893013
1539,2.316576
1540,1.592175
1541,1.2627876
1542,1.5068172
1543,1.7974058
1544,1.5043937
1545,1.1222285
1546,1.5680835
1547,1.2916429
1548,1.0937607
1549,2.3876889
1550,1.3736224
1551,1.6542964
1552,1.4516648
1553,1.2105286
1554,1.5432923
1555,1.3717782
1556,2.699716
1557,1.8845489
1558,1.8175257
1559,1.3633552
1560,1.5461519
1561,2.2474751
1562,1.7699828
1563,1.9745996
1564,2.7161126
1565,31.183878
1566,1.5843238
1567,1.6732612
1568,1.4127481
1569,1.58222
1570,1.6954496
1571,1.1276294
1572,1.346811
1573,1.5818251
1574,1.5385451
1575,1.6513916
1576,1.3105081
1577,2.0921798
1578,1.5536942
1579,1.5332422
1580,1.3848937
1581,1.5900503
1582,2.2395008
1583,1.5040045
1584,1.2848268
1585,1.0300853
1586,2.1312675
1587,1.3513637
1588,2.342198
1589,1.6855649
1590,1.2231596
1591,1.7567475
1592,1.4404547
1593,78.51448
1594,2.1319947
1595,1.4094844
1596,1.3970224
1597,1.9590367
1598,1.4823906
1599,2.1171253
1600,1.615392
1601,1.5858868
1602,1.7671337
1603,1.5562139
1604,0.93826807
1605,1.3985131
1606,1.1882665
1607,1.9591856
1608,1.5090191
1609,1.5701647
1610,2.4842625
1611,1.504391
1612,1.3972428
1613,1.0804675
1614,1.5234138
1615,1.737698
1616,1.6812718
1617,1.7302873
1618,1.7487732
1619,2.047454
1620,2.4730377
1621,1.3781679
1622,1.5930166
1623,1.1926838
1624,1.7340108
1625,1.7212148
1626,2.2733665
1627,2.0055492
1628,1.2842385
1629,2.0550175
1630,1.5607045
1631,1.4926829
1632,1.5589337
1633,1.7032218
1634,1.386545
1635,1.66173
1636,1.8230066
1637,1.7436197
1638,1.559481
1639,1.7766128
1640,1.8833381
1641,2.2742157
1642,1.3528907
1643,2.5309405
1644,1.6571285
1645,1.501511
1646,2.0548882
1647,0.9924797
1648,1.3782678
1649,1.7277813
1650,1.4714394
1651,1.8734365
1652,2.0632002
1653,1.3706559
1654,2.34303
1655,1.2749738
1656,1.9935632
1657,1.3217654
1658,1.1812942
1659,1.2427307
1660,2.1190007
1661,1.5002756
1662,1.4012432
1663,1.7371331
1664,1.076016
1665,2.9936557
1666,1.1687331
1667,1.9157715
1668,1.7300483
1669,3.3584838
1670,1.1614795
1671,1.8291113
1672,1.9919709
1673,1.1850274
1674,1.4398543
1675,1.4086027
1676,1.750104
1677,1.9367023
1678,2.372081
1679,1.5075359
1680,2.212439
1681,2.199972
1682,2.091762
1683,2.757173
1684,1.1420327
1685,1.5260255
1686,2.4057646
1687,1.3674388
1688,3.3191729
1689,2.151045
1690,1.1882839
1691,1.9457302
